六碼郵遞區號,電腦局號,郵務局號,局名,電腦局名,郵務電話,儲匯電話,郵務傳真,縣市,鄉鎮市區,地址,經度,緯度,平常日提供服務,平常日延時提供服務,週六提供服務,週日提供服務,週一 郵務,週二 郵務,週三 郵務,週四 郵務,週五 郵務,週一 儲匯,週二 儲匯,週三 儲匯,週四 儲匯,週五 儲匯,週六,週日,提供郵務業務延時服務郵局 週一至週五,提供郵務及儲匯業務延時服務郵局 週一至週五,營業時間備註,郵遞區號
111063,000177-3,100077,士林後港郵局,臺北77支,(02)2883-7486,(02)2881-3600,(02)2883-4194,臺北市,士林區,福港街149巷2號,121.518299,25.087416,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,11169
110068,000178-7,100078,臺北永吉郵局,臺北78支,(02)2768-4410,(02)2762-0461,(02)2763-2543,臺北市,信義區,永吉路168號1樓,121.571012,25.045516,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,11066
108022,000179-1,100079,臺北華江橋郵局,臺北79支,(02)2302-0953,(02)2306-4473,(02)2306-6756,臺北市,萬華區,和平西路三段310號,121.493029,25.035297,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,10857
110054,000180-2,100080,臺北逸仙郵局,臺北80支,(02)2729-0135,(02)2720-8917,(02)2720-5134,臺北市,信義區,逸仙路46號,121.56166,25.040358,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,11071
105039,000181-6,100081,臺北體育場郵局,臺北81支,(02)2752-5760,(02)2781-9214,(02)2773-1572,臺北市,松山區,儲匯：南京東路三段346號  郵務：南京東路三段346號後棟,121.548497,25.051564,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,自111年7月1日起，郵務營業時間調整為08:30-17:30。<br>,10595
106238,000182-0,100082,臺北正義郵局,臺北82支,(02)2778-2422,(02)2752-8005,(02)2773-1420,臺北市,大安區,忠孝東路三段150、152、154號,121.538303,25.041511,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,自112年6月1日起調整郵務營業時間為8時30分-17時。<br>,10655
111020,000183-3,100083,士林蘭雅郵局,臺北83支,(02)2832-6924,(02)2832-6924,(02)2833-5824,臺北市,士林區,忠誠路一段52號,121.526931,25.104639,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,11148
100023,000184-7,100084,臺北杭南郵局,臺北84支,(02)2393-8719,(02)2393-8719,(02)2356-3092,臺北市,中正區,杭州南路一段23號之3,121.52653699999999,25.042323000000003,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,10053
111002,000186-4,100086,東吳大學郵局,臺北86支,(02)2881-5624,(02)2881-5624,(02)2883-4184,臺北市,士林區,臨溪路70號(東吳大學內),121.546299,25.094071,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,配合東吳大學112年度聖誕節假期作息，112年12月25日（星期一）停止營業1日。<br>,11102
105065,000187-8,100087,臺北民生郵局,臺北87支,(02)2766-2575,(02)2764-4790,(02)2767-2085,臺北市,松山區,民生東路五段191號,121.565703,25.059215,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,10589
106335,000190-7,100090,臺灣科大郵局,臺北90支,(02)2733-1071,(02)2733-1071,(02)2733-5274,臺北市,大安區,基隆路四段43號(台灣科技大學內),121.542483,25.013933,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,配合學校暑假期間作息，調整營業時間如下：<br>112年7月7日（星期五）至8月25日（星期五）止，每週五停止營業。<br>,10607
106201,000191-1,100091,臺北金南郵局,臺北91支,(02)2394-0804,(02)2394-0804,(02)2396-0176,臺北市,大安區,愛國東路216號,121.524565,25.031814,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,大宗郵件受理至21：00時<br>,10603
100012,000192-4,100092,臺北中正堂郵局,臺北92支,(02)2394-2715,(02)2394-2715,(02)2356-3081,臺北市,中正區,中山南路21號(中正紀念堂內),121.52211,25.035107,○,,,,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 , , ,,,配合國立中正紀念堂年度機電保養停電休館，112年11月15日及11月16日（星期三、四）停止營業2日。<br>,10048
116063,000193-8,100093,文山武功郵局,臺北93支,(02)2935-6135,(02)2931-4860,(02)2935-0004,臺北市,文山區,羅斯福路五段147號,121.539054,25.004078,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,11681
108050,000195-5,100095,臺北青年郵局,臺北95支,(02)2309-8054,(02)2309-8054,(02)2307-8306,臺北市,萬華區,國興路34、36、38號,121.508037,25.024785,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,10881
106421,000196-9,100096,臺北安和郵局,臺北96支,(02)2704-9228,(02)2708-5519,(02)2708-5074,臺北市,大安區,安和路二段61、63號,121.552661,25.030837,○,○,,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 , , ,,○,,10680
116059,000197-2,100097,文山萬盛郵局,臺北97支,(02)2932-0183,(02)2932-0183,(02)2935-0044,臺北市,文山區,汀州路四段88號(師大分部內),121.536506,25.008077,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,配合學校暑假期間作息，停止營業時間如下：<br>112年7月7日、14日、21日、8月11日、18日及25日共6日。<br><br>,11677
110028,000199-0,100099,臺北永春郵局,臺北99支,(02)8788-1850,(02)8788-1850-31,(02)2720-5054,臺北市,信義區,忠孝東路五段464、466號,121.576702,25.040682,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,11061
100216,000200-1,100100,監察院郵局,臺北100支,(02)2392-5345,(02)2392-5345,(02)2356-8823,臺北市,中正區,忠孝東路一段2號(監察院東側，面向鎮江街),121.521362,25.044816,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,10051
105005,000201-5,100101,臺北榮星郵局,臺北101支,(02)2712-7615,(02)2715-4680,(02)2718-1975,臺北市,松山區,民權東路三段124之1、2號,121.545914,25.06188,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,自111年9月1日起調整郵務營業時間為8時30分-17時30分。<br>,10543
104247,000204-6,100104,臺北北安郵局,臺北104支,(02)2532-9100,(02)2532-0537,(02)2532-3064,臺北市,中山區,北安路630巷10號,121.549846,25.082668,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,10466
111026,000205-0,100105,士林芝山郵局,臺北105支,(02)2836-3191,(02)2836-3191,(02)2833-5804,臺北市,士林區,德行東路258號,121.534444,25.109444,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11154
111035,000206-3,100106,士林法院郵局,臺北106支,(02)2836-6049,(02)2836-6049,(02)2833-5814,臺北市,士林區,士東路190號(士林法院內),121.533343,25.110914,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11154
100005,000207-7,100107,臺北中山堂郵局,臺北107支,(02)2314-8490,(02)2314-8490,(02)2311-3438,臺北市,中正區,中華路一段53號(臺北市立國樂團1樓),121.508976,25.043309,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,10042
106230,000208-1,100108,臺北敦南郵局,臺北108支,(02)2771-5334,(02)2771-5334,(02)2740-3124,臺北市,大安區,忠孝東路四段170巷9號,121.55085,25.040667,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,自111年9月1日起調整營業時間如下：<br>郵務營業時間為8時30分-17時30分<br>儲匯營業時間為8時30分-17時<br>,10688
110202,000209-4,100109,臺北世貿郵局,臺北109支,(02)2725-2479,(02)2725-2479,(02)2720-5034,臺北市,信義區,信義路五段5號(世貿中心內),121.561827,25.034177,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11011
100214,000210-6,100110,臺北南門郵局,臺北110支,(02)2331-6433,(02)2331-6433,(02)2389-6711,臺北市,中正區,廣州街2號(行政院主計總處廣博大樓1樓),121.510161,25.034876,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,10065
116080,000211-0,100111,文山萬芳郵局,臺北111支,(02)2230-5857,(02)2230-5857,(02)2239-0004,臺北市,文山區,興隆路三段178、180號,121.55863,24.998114,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11698
104112,000212-3,100112,臺北興安郵局,臺北112支,(02)2504-3662,(02)2504-3662,(02)2508-3144,臺北市,中山區,復興北路210、212號,121.543872,25.056242,○,○,,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,10480
100225,000215-4,100115,臺大醫院郵局,臺北115支,(02)2397-3983,(02)2397-3983,(02)2395-2381,臺北市,中正區,中山南路七號(台大醫院內),121.518927,25.0402,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,10002
111002,000216-8,100116,士林外雙溪郵局,臺北116支,(02)2841-1174,(02)2841-1174,(02)2841-3304,臺北市,士林區,明溪街15號,121.565203,25.107014,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,自110年2月1日起調整營業時間<br>,11144
106245,000217-1,100117,臺北大安郵局,臺北117支,(02)2704-4318,(02)2705-3234,(02)2702-4063,臺北市,大安區,信義路三段89號,121.538257,25.033703,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,10658
105017,000218-5,100118,臺北台塑郵局,臺北118支,(02)2719-3473,(02)2719-3473,(02)2546-5684,臺北市,松山區,民生東路四段54之2號,121.550939,25.057366,○,○,,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,10574
100218,000220-1,100120,臺北中聯郵局,臺北120支,(02)2356-6485,(02)2356-6485,(02)2356-0108,臺北市,中正區,徐州路5號地下一樓(中央聯合辦公大樓內),121.519468,25.042225,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,10055
104262,000221-4,100121,臺北龍江路郵局,臺北121支,(02)2501-6754,(02)2501-6754,(02)2502-5034,臺北市,中山區,龍江路335號,121.541036,25.063333,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,10476
104237,000222-8,100122,國防部郵局,臺北122支,(02)8509-9866,(02)8509-9866,(02)8509-9868,臺北市,中山區,北安路409號(國防部內),121.542895,25.079851,○,,,,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 , , ,,,配合國防部九三軍人節補假，112年9月4日（星期一）停止營業1天。<br>,10462
111013,000223-1,100123,士林劍潭郵局,臺北123支,(02)2885-9559,(02)2885-6043,(02)2885-6816,臺北市,士林區,基河路14號,121.523908,25.081748,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,11166
112091,000224-5,100124,陽明山郵局,臺北124支,(02)2861-6151,(02)2861-6171,(02)2861-5454,臺北市,北投區,紗帽路139之1號,121.546164,25.15125,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11291
111396,000225-9,100125,文化大學郵局,臺北125支,(02)2861-5880,(02)2861-5880,(02)2861-7044,臺北市,士林區,華岡路55號(文化大學內),121.54032,25.13753,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,配合文化大學112年度國慶日連續假期作息，112年9月23日（星期六）補行上班日停止營業1日。<br>,11114
111068,000226-2,100126,士林社新里郵局,臺北126支,(02)2811-9944,(02)2812-1099,(02)2812-5514,臺北市,士林區,延平北路六段197號,121.505844,25.089392,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11172
110065,000228-0,100128,臺北信義郵局,臺北128支,(02)2725-3080,(02)2725-3080,(02)8780-2739,臺北市,信義區,松廉路76號(信義投遞中心),121.567224,25.033821,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11058
111021,000229-3,100129,士林名山里郵局,臺北129支,(02)2838-6703,(02)2838-6703,(02)2833-3554,臺北市,士林區,至誠路二段70號,121.528281,25.101736,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11142
112006,000231-9,100131,北投郵局,臺北131支,(02)2891-2420,(02)2891-2420,(02)2895-7222,臺北市,北投區,光明路165號,121.503055,25.135555,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,11246
112063,000233-6,100133,北投石牌郵局,臺北133支,(02)2821-4449,(02)2821-4449,(02)2821-3334,臺北市,北投區,石牌路二段93-2號,121.516364,25.117416,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,11267
112020,000234-0,100134,北投關渡郵局,臺北134支,(02)2858-1260,(02)2858-1260,(02)2858-2374,臺北市,北投區,知行路293巷9弄11號,121.466872,25.121557,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11260
112058,000235-3,100135,北投舊北投郵局,臺北135支,(02)2891-3104,(02)2891-3104,(02)2895-7244,臺北市,北投區,中央南路一段201號,121.501316,25.128522,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11263
112201,000236-7,100136,北投榮總郵局,臺北136支,(02)2872-6742,(02)2872-6742,(02)2875-3054,臺北市,北投區,石牌路二段201號(榮總醫院地下1樓),121.519222,25.119211,○,,,,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 , , ,,,,11217
112047,000237-1,100137,北投文林郵局,臺北137支,(02)2827-3044,(02)2827-3044,(02)2827-7514,臺北市,北投區,文林北路96號,121.517716,25.105614,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11287
112015,000238-4,100138,北投山腳郵局,臺北138支,(02)2891-1520,(02)2891-1520,(02)2895-7744,臺北市,北投區,中和街408號,121.4981,25.143737,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11252
112034,000239-8,100139,北投實踐郵局,臺北139支,(02)2822-3054,(02)2822-3054,(02)2821-3314,臺北市,北投區,實踐街48巷11號,121.509347,25.114574,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11276
112051,000240-0,100140,北投致遠郵局,臺北140支,(02)2823-0602,(02)2823-0602,(02)2823-5834,臺北市,北投區,致遠一路1段121號,121.514895,25.110105,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11290
112013,000241-3,100141,北投文化郵局,臺北141支,(02)2891-0330,(02)2891-0330,(02)2895-7044,臺北市,北投區,文化三路8號,121.497491,25.137376,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11253
112040,000242-7,100142,北投明德郵局,臺北142支,(02)2822-6347,(02)2822-6347,(02)2821-3304,臺北市,北投區,明德路210號,121.522169,25.113297,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11280
112036,000243-1,100143,北投尊賢郵局,臺北143支,(02)2821-5141,(02)2821-5141,(02)2821-3414,臺北市,北投區,尊賢街247-4號,121.506709,25.117583,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11275
112005,000244-4,100144,北投奇岩郵局,臺北144支,(02)2892-8444,(02)2892-8444,(02)2895-7844,臺北市,北投區,公館路271號,121.507658,25.125148,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11245
112018,000245-8,100145,北投豐年郵局,臺北145支,(02)2893-3596,(02)2893-3596,(02)2895-7644,臺北市,北投區,中央北路二段329號,121.489256,25.138336,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11258
112018,000246-1,100146,北投一德郵局,臺北146支,(02)2892-1518,(02)2892-1518,(02)2895-7544,臺北市,北投區,中央北路四段529號,121.467949,25.127858,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11257
112304,000247-5,100147,臺北陽明交大郵局,臺北147支,(02)2821-6416,(02)2821-6416,(02)2823-0274,臺北市,北投區,立農街二段155號(陽明交大內),121.513304,25.119675,○,,,,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 ,09:00-17:00 , , ,,,,11221
114020,000248-9,100148,內湖郵局,臺北148支,(02)2790-1070-13,(02)2790-1070-11,(02)2791-4374,臺北市,內湖區,民權東路六段83號,121.588113,25.069272,○,○,○,,08:30-18:30 ,08:30-18:30 ,08:30-18:30 ,08:30-18:30 ,08:30-18:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,11466
114023,000249-2,100149,內湖碧湖郵局,臺北149支,(02)2792-2674,(02)2795-4215,(02)2792-1774,臺北市,內湖區,內湖路二段225號,121.589016,25.081850999999997,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11464
114026,000250-4,100150,內湖週美郵局,臺北150支,(02)2791-0759,(02)2791-0759,(02)2792-1664,臺北市,內湖區,新明路380巷4弄4號,121.580071,25.055081,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11470
114035,000251-8,100151,內湖文德郵局,臺北151支,(02)2797-3893,(02)2627-0039,(02)2627-7694,臺北市,內湖區,文德路26號,121.579716,25.078289,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,11475
114052,000252-1,100152,內湖金龍郵局,臺北152支,(02)2790-3378,(02)2790-3378,(02)2792-1654,臺北市,內湖區,內湖路三段131號,121.589984,25.086794,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11454
114004,000253-5,100153,內湖西湖郵局,臺北153支,(02)2798-7290,(02)2799-1342,(02)2627-6494,臺北市,內湖區,內湖路一段331號,121.568297,25.082327,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,11444
114054,000254-9,100154,內湖東湖郵局,臺北154支,(02)2633-3525,(02)2632-3853,(02)2631-2484,臺北市,內湖區,康樂街16號,121.617868,25.068211,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,11480
114041,000255-2,100155,內湖大湖郵局,臺北155支,(02)2792-6045,(02)2792-6045,(02)2792-1544,臺北市,內湖區,大湖街166巷2號,121.600631,25.084321,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,11481
